time[s], wr_x[mm], wr_y[mm], x_heading, y_heading 
31.2382,1311.4352,-296.3580,192.3326,63.5304
31.3378,1320.5246,-293.4007,192.4733,62.9608
31.4439,1330.0839,-290.1954,192.6777,62.2065
31.5422,1339.5840,-287.1674,192.8292,61.7748
31.6413,1349.0709,-283.9665,192.9177,61.4388
31.7400,1358.5626,-280.9196,193.0646,61.0990
31.8392,1368.1891,-277.9203,193.1355,60.7448
31.9463,1377.4897,-274.8900,193.3214,60.2495
32.0503,1384.8948,-273.4279,191.3496,66.1809
32.1522,1387.9792,-274.0404,187.7012,76.0690
32.2525,1392.5301,-273.1306,186.0985,79.6577
32.3535,1401.1829,-269.6083,186.6106,78.5389
32.4538,1410.6353,-265.7225,186.8069,78.1781
32.5556,1420.1327,-261.6677,186.8499,77.9189
32.6568,1429.4524,-257.5791,187.1106,77.3236
32.7584,1438.4917,-253.7766,187.2319,76.8539
32.8608,1447.4172,-249.9382,187.5724,76.1811
32.9636,1456.4100,-246.3483,187.5187,76.2265
33.0654,1465.3345,-242.7327,187.6022,76.1439
33.1674,1474.1632,-238.9293,187.7512,75.7563
33.2700,1483.2119,-235.1112,187.8307,75.5609
33.3730,1492.4637,-231.2109,187.8910,75.3854
33.4786,1501.6399,-227.6074,187.8784,75.4915
33.5883,1510.2611,-224.0772,187.6089,76.0618
33.6943,1513.5880,-224.6204,182.8417,87.0021
33.8000,1515.5898,-226.3732,176.1603,99.8276
33.9043,1516.6820,-227.9622,168.9685,111.4807
34.0087,1522.1600,-224.2255,169.1049,111.3152
34.1134,1529.9673,-219.2679,169.3998,110.8103
34.2183,1538.1051,-213.9763,169.8435,110.1528
34.3233,1545.9857,-208.8220,170.2395,109.6224
34.4289,1554.0131,-203.7060,170.5131,109.1486
34.5346,1562.0300,-198.4695,170.7174,108.8718
34.6407,1578.6477,-187.8383,171.1069,108.1846
34.7464,1587.0057,-182.6075,171.3137,107.8939
34.8528,1595.4069,-177.4700,171.5269,107.5556
34.9653,1603.8184,-172.2156,171.8367,107.0275
35.0723,1612.2709,-166.8375,172.0898,106.5699
35.1854,1620.5798,-161.5957,172.2510,106.3639
35.2944,1629.0162,-156.3658,172.5221,105.9558
35.4020,1637.4100,-150.9786,172.7811,105.5262
35.5255,1645.8541,-145.6349,172.9709,105.1430
35.6376,1654.2837,-140.4791,173.2844,104.6648
35.7454,1672.0045,-130.0832,173.4845,104.3050
35.8543,1680.8416,-124.6200,173.7517,103.8232
35.9637,1689.8177,-119.0352,173.9546,103.4564
36.0740,1697.6509,-114.0939,173.0287,104.9846
36.1830,1700.9927,-114.3839,166.3862,115.2199
36.2921,1705.2230,-114.0716,160.1058,123.8370
36.4016,1709.4468,-113.2591,154.1748,131.1031
36.5126,1714.9667,-108.5938,155.1266,129.9800
36.6257,1722.3228,-102.4739,155.6213,129.4123
36.7362,1730.4865,-95.9005,155.8317,129.1196
36.8470,1746.0828,-82.9692,156.6278,128.2195
36.9577,1754.0079,-76.3492,156.7535,128.0114
37.0703,1761.1254,-70.4696,154.4158,130.7458
37.1849,1763.3656,-67.9820,148.7883,137.1482
37.2998,1766.2792,-66.2913,142.7377,143.4925
37.4117,1769.4857,-64.9165,136.1248,149.7648
37.5253,1772.5164,-63.5664,128.8175,156.0723
37.6383,1775.9796,-62.3761,120.4700,162.6625
37.7506,1782.7739,-58.5357,103.8580,173.6997
